image_id,split,label,EAR,MAR,Circularity,MOE
train_6478,train,not_drowsy,0.3545,0.8968,0.5455,2.53
train_8067,train,not_drowsy,0.3981,1.048,0.575,2.6328
train_6904,train,not_drowsy,0.3859,1.0595,0.5608,2.7456
train_8898,train,not_drowsy,0.3908,1.0377,0.5692,2.6554
train_463,train,not_drowsy,0.3749,0.8786,0.5726,2.3432
train_7613,train,not_drowsy,0.3801,0.8942,0.5712,2.3526
train_7979,train,not_drowsy,0.3837,0.8846,0.582,2.3053
train_9581,train,not_drowsy,0.3873,0.9514,0.6308,2.4568
train_2497,train,not_drowsy,0.3876,0.9647,0.6189,2.4891
train_2497,train,not_drowsy,0.3876,0.9647,0.6189,2.4891
train_674,train,not_drowsy,0.3457,0.9831,0.5871,2.8436
train_3167,train,not_drowsy,0.2024,0.6653,0.4217,3.2866
train_3854,train,not_drowsy,0.3033,0.9229,0.5111,3.0431
train_8196,train,not_drowsy,0.3799,0.903,0.6189,2.3768
train_8342,train,not_drowsy,0.3823,0.978,0.6196,2.5583
train_9708,train,not_drowsy,0.3793,0.973,0.6137,2.5651
train_8342,train,not_drowsy,0.3823,0.978,0.6196,2.5583
train_6411,train,not_drowsy,0.3132,0.7676,0.5443,2.4507
train_4211,train,not_drowsy,0.3466,0.8114,0.5827,2.341
train_4216,train,not_drowsy,0.1945,0.699,0.3996,3.5931
train_3545,train,not_drowsy,0.2331,0.7732,0.4113,3.3174
train_9665,train,not_drowsy,0.2624,0.8697,0.4627,3.3139
train_7064,train,not_drowsy,0.3346,1.2112,0.4846,3.62
train_6153,train,not_drowsy,0.339,1.2022,0.4888,3.546
train_4757,train,not_drowsy,0.421,1.0178,0.6145,2.4176
train_5349,train,not_drowsy,0.3082,1.2077,0.4741,3.9193
train_4844,train,not_drowsy,0.452,1.1317,0.5497,2.5037
train_5695,train,not_drowsy,0.1925,0.9702,0.4715,5.0404
train_4844,train,not_drowsy,0.452,1.1317,0.5497,2.5037
train_2560,train,not_drowsy,0.2221,0.9889,0.4492,4.4531
train_3981,train,not_drowsy,0.4149,1.0941,0.5854,2.6367
train_3981,train,not_drowsy,0.4149,1.0941,0.5854,2.6367
train_1919,train,not_drowsy,0.3448,1.0069,0.5365,2.9202
train_7439,train,not_drowsy,0.3854,0.9395,0.582,2.4377
train_8115,train,not_drowsy,0.437,1.0167,0.6367,2.3264
train_8115,train,not_drowsy,0.437,1.0167,0.6367,2.3264
train_25,train,not_drowsy,0.4336,1.1746,0.6357,2.7088
train_25,train,not_drowsy,0.4336,1.1746,0.6357,2.7088
train_5187,train,not_drowsy,0.4008,1.2369,0.6056,3.0862
train_2252,train,not_drowsy,0.426,0.9703,0.629,2.2774
train_211,train,not_drowsy,0.4341,1.2759,0.6224,2.9392
train_7532,train,not_drowsy,0.4085,1.0332,0.6008,2.5294
train_9029,train,not_drowsy,0.4405,0.9517,0.6451,2.1602
train_6851,train,not_drowsy,0.4164,1.085,0.6099,2.6056
train_6150,train,not_drowsy,0.4369,1.0589,0.6364,2.4235
train_9426,train,not_drowsy,0.3142,0.9806,0.546,3.1212
train_7928,train,not_drowsy,0.4604,1.0291,0.6926,2.2354
train_8926,train,not_drowsy,0.2946,1.1109,0.3474,3.7704
train_577,train,not_drowsy,0.367,0.9986,0.5538,2.721
train_6478,train,not_drowsy,0.3545,0.8968,0.5455,2.53
train_6788,train,not_drowsy,0.3753,0.9959,0.5591,2.654
train_5982,train,not_drowsy,0.3929,0.9879,0.5904,2.5141
train_6774,train,not_drowsy,0.4474,0.7545,0.5776,1.6864
train_8385,train,not_drowsy,0.4539,0.9896,0.6862,2.1802
train_2799,train,not_drowsy,0.2271,1.2519,0.5345,5.5131
train_2491,train,not_drowsy,0.483,1.0106,0.6918,2.0922
train_7979,train,not_drowsy,0.3837,0.8846,0.582,2.3053
train_1779,train,not_drowsy,0.3047,1.1825,0.2706,3.8815
train_8655,train,not_drowsy,0.2752,0.7896,0.4758,2.8691
train_1997,train,not_drowsy,0.2722,0.7826,0.4774,2.8751
train_3495,train,not_drowsy,0.5005,1.2633,0.5711,2.5239
train_1309,train,not_drowsy,0.2736,0.7555,0.4745,2.7616
train_9386,train,not_drowsy,0.1601,1.0891,0.3045,6.8034
train_3110,train,not_drowsy,0.2467,0.7387,0.4365,2.9941
train_8704,train,not_drowsy,0.3526,0.8426,0.54,2.39
train_9176,train,not_drowsy,0.3531,0.8365,0.5364,2.3694
train_8350,train,not_drowsy,0.3548,0.8029,0.551,2.2632
train_5777,train,not_drowsy,0.4126,0.9502,0.5917,2.3033
train_2815,train,not_drowsy,0.3192,0.8725,0.5095,2.7335
train_7519,train,not_drowsy,0.5403,0.8588,0.657,1.5895
train_853,train,not_drowsy,0.3937,0.7055,0.6582,1.7919
train_9619,train,not_drowsy,0.3379,0.9791,0.6215,2.898
train_5584,train,not_drowsy,0.241,1.068,0.4182,4.4323
train_1452,train,not_drowsy,0.5562,1.2815,0.6639,2.3039
train_5712,train,not_drowsy,0.5427,1.2778,0.6535,2.3547
train_1980,train,not_drowsy,0.3455,0.8567,0.6523,2.4795
train_6631,train,not_drowsy,0.3562,1.0299,0.6099,2.8916
train_6794,train,not_drowsy,0.4179,1.0107,0.6022,2.4182
train_9419,train,not_drowsy,0.2683,1.2582,0.4818,4.6901
train_1906,train,not_drowsy,0.2627,1.2801,0.4714,4.8726
train_4830,train,not_drowsy,0.3389,0.966,0.5892,2.8509
train_9792,train,not_drowsy,0.3586,0.9381,0.629,2.6157
train_7130,train,not_drowsy,0.4329,0.9127,0.7386,2.1085
train_7506,train,not_drowsy,0.2616,1.0287,0.5164,3.932
train_1834,train,not_drowsy,0.3245,1.0023,0.567,3.0885
train_4318,train,not_drowsy,0.2815,1.0252,0.5569,3.6422
train_4124,train,not_drowsy,0.3614,0.9826,0.5742,2.7189
train_5281,train,not_drowsy,0.3251,0.9974,0.5937,3.0681
train_2449,train,not_drowsy,0.2722,0.9115,0.4782,3.3488
train_7592,train,not_drowsy,0.4046,1.0429,0.6065,2.5779
train_6294,train,not_drowsy,0.2918,0.9468,0.4945,3.2444
train_3458,train,not_drowsy,0.2911,0.9446,0.4938,3.245
train_6727,train,not_drowsy,0.2889,0.9167,0.4902,3.173
train_8743,train,not_drowsy,0.4114,1.0194,0.6245,2.4781
train_1879,train,not_drowsy,0.3548,0.9683,0.6004,2.7295
train_200,train,not_drowsy,0.3287,0.9541,0.5741,2.9028
train_6443,train,not_drowsy,0.3646,0.9665,0.5555,2.6505
train_7623,train,not_drowsy,0.3293,1.0639,0.5307,3.2311
train_2917,train,not_drowsy,0.4096,1.2417,0.6193,3.0311
train_6138,train,not_drowsy,0.3618,0.9977,0.5487,2.7581
train_2415,train,not_drowsy,0.396,1.2229,0.603,3.0882
train_3239,train,not_drowsy,0.3684,0.7443,0.6069,2.0203
train_1514,train,not_drowsy,0.3358,1.0246,0.5944,3.0515
train_7502,train,not_drowsy,0.2987,0.9524,0.5591,3.1888
train_3176,train,not_drowsy,0.328,1.1014,0.533,3.3578
train_7542,train,not_drowsy,0.4557,1.0203,0.4385,2.2391
train_4923,train,not_drowsy,0.2981,0.9978,0.5443,3.3474
train_6861,train,not_drowsy,0.3513,1.0007,0.5724,2.8485
train_6901,train,not_drowsy,0.3639,1.071,0.4273,2.9428
train_9391,train,not_drowsy,0.3867,0.6636,0.6302,1.716
train_9255,train,not_drowsy,0.3485,0.9429,0.6468,2.7057
train_5218,train,not_drowsy,0.3239,0.8664,0.493,2.6747
train_138,train,not_drowsy,0.2942,1.0279,0.5379,3.4944
train_5503,train,not_drowsy,0.3543,0.9003,0.5824,2.5409
train_6743,train,not_drowsy,0.3977,1.1924,0.5884,2.9986
train_9049,train,not_drowsy,0.3682,1.1811,0.5746,3.2082
train_5986,train,not_drowsy,0.3948,0.9347,0.6952,2.3674
train_8242,train,not_drowsy,0.2616,0.9209,0.5063,3.5197
train_5949,train,not_drowsy,0.2381,0.9303,0.4926,3.9075
train_4610,train,not_drowsy,0.3002,0.9384,0.5636,3.126
train_9890,train,not_drowsy,0.2842,1.0215,0.5004,3.5937
train_4496,train,not_drowsy,0.3684,0.8588,0.6088,2.3314
train_4739,train,not_drowsy,0.3535,1.2125,0.546,3.4303
train_3397,train,not_drowsy,0.3942,1.0302,0.6026,2.6133
train_613,train,not_drowsy,0.3566,0.8262,0.5748,2.3166
train_8336,train,not_drowsy,0.3956,0.9625,0.6935,2.4329
train_8403,train,not_drowsy,0.2694,1.0545,0.5021,3.9137
train_2583,train,not_drowsy,0.2831,1.0338,0.5193,3.6511
train_5145,train,not_drowsy,0.4811,1.3317,0.6436,2.7678
train_2851,train,not_drowsy,0.4703,1.2767,0.6255,2.7145
train_3920,train,not_drowsy,0.4023,1.0177,0.6699,2.5296
train_2278,train,not_drowsy,0.4029,0.972,0.6895,2.4127
train_7610,train,not_drowsy,0.3446,1.0039,0.586,2.9135
train_7638,train,not_drowsy,0.2589,0.9109,0.4288,3.5181
train_9462,train,not_drowsy,0.332,1.146,0.5649,3.4523
train_3580,train,not_drowsy,0.421,1.2962,0.6363,3.0786
train_9757,train,not_drowsy,0.5026,1.3473,0.7015,2.6808
train_8049,train,not_drowsy,0.2882,0.9819,0.493,3.4074
train_2856,train,not_drowsy,0.4864,0.7801,0.6868,1.6037
train_6597,train,not_drowsy,0.4546,1.3918,0.607,3.0613
train_3388,train,not_drowsy,0.5272,0.8221,0.7243,1.5594
train_1392,train,not_drowsy,0.2204,0.9036,0.3992,4.0995
train_1948,train,not_drowsy,0.3003,0.9348,0.5362,3.1132
train_1472,train,not_drowsy,0.2767,1.0705,0.4904,3.8687
train_621,train,not_drowsy,0.304,0.9201,0.5358,3.0263
train_8837,train,not_drowsy,0.275,1.0739,0.4892,3.9048
train_2705,train,not_drowsy,0.3056,1.1555,0.5189,3.781
train_2478,train,not_drowsy,0.4663,0.8796,0.6726,1.8864
train_780,train,not_drowsy,0.474,1.3163,0.624,2.7769
train_9309,train,not_drowsy,0.4723,1.2785,0.6199,2.7072
train_9439,train,not_drowsy,0.2891,0.868,0.5504,3.0028
train_807,train,not_drowsy,0.3734,1.0947,0.5703,2.9314
train_4335,train,not_drowsy,0.2683,0.9235,0.4922,3.4425
train_6942,train,not_drowsy,0.2778,0.8938,0.4824,3.2171
train_807,train,not_drowsy,0.3734,1.0947,0.5703,2.9314
train_3777,train,not_drowsy,0.4736,1.263,0.6537,2.6669
train_2884,train,not_drowsy,0.383,1.121,0.5532,2.9268
train_879,train,not_drowsy,0.4502,1.0538,0.6685,2.3404
train_2884,train,not_drowsy,0.383,1.121,0.5532,2.9268
train_4753,train,not_drowsy,0.4924,1.0624,0.7215,2.1578
train_6618,train,not_drowsy,0.1686,0.9244,0.4446,5.4835
train_2531,train,not_drowsy,0.142,0.887,0.4261,6.2467
train_725,train,not_drowsy,0.3126,0.8201,0.5161,2.6233
train_2699,train,not_drowsy,0.3192,0.8083,0.5271,2.5325
train_974,train,not_drowsy,0.1517,0.8413,0.4868,5.5447
train_3040,train,not_drowsy,0.2471,0.8357,0.5044,3.3818
train_2896,train,not_drowsy,0.2341,0.8688,0.4885,3.7119
train_4406,train,not_drowsy,0.5286,1.1311,0.6471,2.14
train_7572,train,not_drowsy,0.4443,1.1351,0.6101,2.5548
train_1505,train,not_drowsy,0.2916,0.8548,0.5543,2.9309
train_4285,train,not_drowsy,0.2639,1.2349,0.3949,4.6801
train_300,train,not_drowsy,0.5807,1.2782,0.4184,2.2011
train_8274,train,not_drowsy,0.3414,1.4182,0.5657,4.154
train_9899,train,not_drowsy,0.3816,0.8705,0.6603,2.2813
train_9510,train,not_drowsy,0.3442,1.2151,0.5311,3.5298
train_313,train,not_drowsy,0.2653,0.6341,0.425,2.3898
train_6506,train,not_drowsy,0.3383,1.1671,0.5316,3.4501
train_9233,train,not_drowsy,0.568,1.1819,0.8133,2.0808
train_1673,train,not_drowsy,0.4373,1.1335,0.6675,2.5919
train_4672,train,not_drowsy,0.4025,1.2082,0.4707,3.0014
train_1199,train,not_drowsy,0.2897,0.9797,0.4141,3.3813
train_3764,train,not_drowsy,0.2643,1.0426,0.4997,3.9447
train_1638,train,not_drowsy,0.4753,1.158,0.4982,2.4366
train_136,train,not_drowsy,0.2163,0.6401,0.4253,2.9592
train_7910,train,not_drowsy,0.3127,1.1066,0.4966,3.5393
train_2627,train,not_drowsy,0.3214,1.0886,0.4856,3.3866
train_511,train,not_drowsy,0.2304,0.9139,0.4643,3.9665
train_2719,train,not_drowsy,0.23,0.9882,0.5006,4.2954
train_51,train,not_drowsy,0.144,0.7521,0.425,5.2246
train_3812,train,not_drowsy,0.2748,0.809,0.5439,2.9438
train_8770,train,not_drowsy,0.2482,1.1101,0.4179,4.4718
train_6505,train,not_drowsy,0.2584,1.0556,0.4121,4.0859
train_7970,train,not_drowsy,0.2811,0.967,0.4988,3.4397
train_923,train,not_drowsy,0.3234,1.0551,0.5261,3.2623
train_8080,train,not_drowsy,0.3406,1.0806,0.5662,3.1723
train_3074,train,not_drowsy,0.3695,1.0673,0.5687,2.8882
train_8662,train,not_drowsy,0.3656,1.0125,0.5676,2.7696
train_5439,train,not_drowsy,0.3694,1.0594,0.5674,2.8678
train_391,train,not_drowsy,0.3023,0.8857,0.4664,2.93
train_3639,train,not_drowsy,0.2838,0.8308,0.4772,2.9278
train_9766,train,not_drowsy,0.322,0.7972,0.4929,2.4758
train_6053,train,not_drowsy,0.3117,0.755,0.4975,2.422
train_8352,train,not_drowsy,0.3312,0.7565,0.5293,2.2845
train_4598,train,not_drowsy,0.1065,0.7675,0.3472,7.2079
train_9685,train,not_drowsy,0.2649,1.0339,0.4974,3.9037
train_4519,train,not_drowsy,0.2376,0.9183,0.4891,3.8646
train_3904,train,not_drowsy,0.2752,0.9289,0.5111,3.3757
train_1683,train,not_drowsy,0.046,0.7936,0.288,17.2364
train_3673,train,not_drowsy,0.0683,0.7864,0.3096,11.5166
train_2066,train,not_drowsy,0.2931,1.0304,0.5142,3.5149
train_9118,train,not_drowsy,0.2847,0.966,0.5037,3.3928
train_6892,train,not_drowsy,0.3187,0.9415,0.5167,2.9543
train_4614,train,not_drowsy,0.3447,0.9576,0.5439,2.7779
train_6877,train,not_drowsy,0.3324,0.9462,0.5405,2.8463
train_312,train,not_drowsy,0.3241,1.0087,0.5015,3.1128
train_5836,train,not_drowsy,0.4448,1.1154,0.549,2.5076
train_7310,train,not_drowsy,0.2398,1.4158,0.4962,5.9051
train_7570,train,not_drowsy,0.408,1.1316,0.3853,2.7738
train_1756,train,not_drowsy,0.4464,1.0598,0.3659,2.3741
train_6462,train,not_drowsy,0.376,1.1508,0.3986,3.0609
train_3490,train,not_drowsy,0.4634,1.2545,0.5765,2.7074
train_5394,train,not_drowsy,0.461,1.2995,0.5903,2.8189
train_4160,train,not_drowsy,0.459,1.2962,0.577,2.8238
train_8771,train,not_drowsy,0.2274,0.988,0.4017,4.3455
train_9139,train,not_drowsy,0.2314,0.9873,0.4067,4.2669
train_9360,train,not_drowsy,0.1704,0.7468,0.4054,4.382
train_5026,train,not_drowsy,0.3547,1.1007,0.6046,3.1037
train_8774,train,not_drowsy,0.4056,1.1274,0.4,2.7796
train_2413,train,not_drowsy,0.3627,1.1128,0.6225,3.0685
train_7105,train,not_drowsy,0.2468,1.3482,0.4021,5.4629
train_6974,train,not_drowsy,0.2459,1.3091,0.398,5.3242
train_9640,train,not_drowsy,0.3943,1.1916,0.5744,3.0221
train_9796,train,not_drowsy,0.4732,1.3764,0.4282,2.9086
train_5173,train,not_drowsy,0.3829,1.3872,0.4451,3.6225
train_7044,train,not_drowsy,0.3875,1.3728,0.4668,3.5431
train_3653,train,not_drowsy,0.3953,1.0492,0.5919,2.654
train_3787,train,not_drowsy,0.3606,1.1603,0.5612,3.2179
train_4643,train,not_drowsy,0.457,1.0775,0.5113,2.358
train_2380,train,not_drowsy,0.4455,1.1869,0.551,2.6642
train_8640,train,not_drowsy,0.3845,1.2052,0.5421,3.1342
train_6786,train,not_drowsy,0.3004,1.2598,0.513,4.1942
train_1088,train,not_drowsy,0.3851,0.8483,0.614,2.2031
train_9470,train,not_drowsy,0.6504,1.4165,0.5588,2.178
train_5783,train,not_drowsy,0.6588,1.4191,0.5881,2.1539
train_9155,train,not_drowsy,0.1685,0.7276,0.3739,4.3185
train_12,train,not_drowsy,0.3691,0.8034,0.5562,2.1768
train_3236,train,not_drowsy,0.3405,0.9222,0.5748,2.7082
train_6036,train,not_drowsy,0.338,0.8855,0.5696,2.6197
train_3648,train,not_drowsy,0.2809,0.8886,0.5329,3.1638
train_8589,train,not_drowsy,0.3327,0.9553,0.5867,2.8714
train_9267,train,not_drowsy,0.3564,0.9538,0.6306,2.6764
train_9141,train,not_drowsy,0.3778,1.0863,0.5957,2.8752
train_230,train,not_drowsy,0.3796,1.0938,0.5978,2.8817
train_8667,train,not_drowsy,0.3133,0.7751,0.5521,2.4744
train_7322,train,not_drowsy,0.2776,0.7866,0.5078,2.8341
train_5328,train,not_drowsy,0.3171,0.7818,0.5517,2.4654
train_8078,train,not_drowsy,0.3543,0.7382,0.6007,2.0835
train_9768,train,not_drowsy,0.3431,0.7148,0.5758,2.0835
train_1765,train,not_drowsy,0.3599,0.7251,0.5927,2.0148
train_5730,train,not_drowsy,0.2997,0.9315,0.4472,3.108
train_3938,train,not_drowsy,0.6113,0.9548,0.4057,1.5619
train_8030,train,not_drowsy,0.3565,0.8202,0.5564,2.3004
train_567,train,not_drowsy,0.3674,0.8933,0.5903,2.4312
train_5779,train,not_drowsy,0.3601,0.8757,0.5859,2.4316
train_6492,train,not_drowsy,0.4108,1.2018,0.5822,2.9258
train_1090,train,not_drowsy,0.406,1.0216,0.6204,2.5163
train_142,train,not_drowsy,0.5131,1.0997,0.6751,2.1432
train_1987,train,not_drowsy,0.354,0.7994,0.5627,2.2583
train_3617,train,not_drowsy,0.3954,0.955,0.6185,2.4151
train_0,train,not_drowsy,0.3523,0.813,0.5501,2.3073
train_2601,train,not_drowsy,0.5405,1.1202,0.5616,2.0725
train_2601,train,not_drowsy,0.5405,1.1202,0.5616,2.0725
train_7109,train,not_drowsy,0.226,0.9378,0.4115,4.1497
train_2118,train,not_drowsy,0.219,0.9643,0.4309,4.4034
train_7181,train,not_drowsy,0.5246,1.1621,0.583,2.2151
train_4328,train,not_drowsy,0.23,0.98,0.4454,4.2605
train_5126,train,not_drowsy,0.5229,1.1617,0.5383,2.2214
train_3838,train,not_drowsy,0.1832,0.7965,0.3857,4.3477
train_1203,train,not_drowsy,0.1519,0.9038,0.3724,5.9497
train_5756,train,not_drowsy,0.4866,1.1482,0.644,2.3595
train_6333,train,not_drowsy,0.2428,0.8869,0.4612,3.6531
train_323,train,not_drowsy,0.2586,0.6907,0.5069,2.6707
train_7807,train,not_drowsy,0.4283,1.11,0.5028,2.5915
train_6591,train,not_drowsy,0.4685,1.2392,0.4739,2.6447
train_3534,train,not_drowsy,0.3905,0.7222,0.6085,1.8494
train_8183,train,not_drowsy,0.5,1.1073,0.6431,2.2147
train_9844,train,not_drowsy,0.3972,1.0974,0.5683,2.763
train_3234,train,not_drowsy,0.3896,0.9914,0.5934,2.5449
train_7727,train,not_drowsy,0.3124,1.0477,0.4929,3.3534
train_9305,train,not_drowsy,0.3428,1.0687,0.4661,3.1181
train_6900,train,not_drowsy,0.4358,1.0985,0.6457,2.5209
train_7470,train,not_drowsy,0.4261,1.0687,0.6084,2.5082
train_8384,train,not_drowsy,0.4366,1.0484,0.6191,2.4011
train_4952,train,not_drowsy,0.3573,1.0979,0.577,3.0725
train_4600,train,not_drowsy,0.3573,1.0867,0.5739,3.0414
train_5394,train,not_drowsy,0.4404,1.1394,0.6449,2.5874
train_1591,train,not_drowsy,0.4684,1.0915,0.6941,2.3303
train_2259,train,not_drowsy,0.4335,1.124,0.6102,2.593
train_5225,train,not_drowsy,0.4407,1.1394,0.6396,2.5854
train_5137,train,not_drowsy,0.3476,1.1147,0.542,3.2069
train_7183,train,not_drowsy,0.3314,1.0959,0.4921,3.3068
train_5234,train,not_drowsy,0.428,1.075,0.6215,2.5118
train_3091,train,not_drowsy,0.44,1.1177,0.6078,2.5403
train_3079,train,not_drowsy,0.1266,1.2052,0.3841,9.5186
train_1351,train,not_drowsy,0.146,0.8372,0.3844,5.7353
train_5061,train,not_drowsy,0.0823,0.9293,0.3408,11.2888
train_6686,train,not_drowsy,0.4174,1.1906,0.6024,2.8522
train_8741,train,not_drowsy,0.443,1.1708,0.6323,2.6427
train_521,train,not_drowsy,0.3035,1.0909,0.4374,3.5943
train_6644,train,not_drowsy,0.418,1.0524,0.5753,2.5179
train_8735,train,not_drowsy,0.3875,1.0397,0.5042,2.6833
train_1796,train,not_drowsy,0.4337,1.2108,0.5788,2.7919
train_2588,train,not_drowsy,0.4386,0.9847,0.6517,2.2454
train_4285,train,not_drowsy,0.4121,1.2414,0.5782,3.0128
train_4285,train,not_drowsy,0.4121,1.2414,0.5782,3.0128
train_9534,train,not_drowsy,0.4983,0.3831,0.6735,0.7687
train_1974,train,not_drowsy,0.5204,0.3847,0.6908,0.7393
train_614,train,not_drowsy,0.3675,1.0596,0.5679,2.8837
train_5545,train,not_drowsy,0.3811,1.0484,0.5662,2.751
train_9028,train,not_drowsy,0.385,1.2126,0.5688,3.1497
train_386,train,not_drowsy,0.3024,0.895,0.4799,2.9599
train_7801,train,not_drowsy,0.3065,0.904,0.4836,2.9493
train_6477,train,not_drowsy,0.3351,0.9682,0.5372,2.889
train_9648,train,not_drowsy,0.3317,0.9837,0.5313,2.9656
train_31,train,not_drowsy,0.3639,1.0126,0.5391,2.7824
train_7924,train,not_drowsy,0.3105,0.9539,0.5036,3.0721
train_5604,train,not_drowsy,0.3866,1.0891,0.5505,2.8169
train_5604,train,not_drowsy,0.3866,1.0891,0.5505,2.8169
train_854,train,not_drowsy,0.3466,0.8634,0.4428,2.4909
train_4143,train,not_drowsy,0.3445,0.8931,0.5613,2.5925
train_2641,train,not_drowsy,0.4187,0.8972,0.6063,2.1429
train_2107,train,not_drowsy,0.3898,0.7685,0.4096,1.9716
train_9457,train,not_drowsy,0.3298,0.7666,0.5554,2.3244
train_9227,train,not_drowsy,0.3211,0.7441,0.5536,2.3172
train_2461,train,not_drowsy,0.1089,0.7427,0.3467,6.8179
train_6411,train,not_drowsy,0.3132,0.7676,0.5443,2.4507
train_6411,train,not_drowsy,0.3132,0.7676,0.5443,2.4507
train_3611,train,not_drowsy,0.3564,0.8613,0.602,2.4167
train_5424,train,not_drowsy,0.3461,1.1281,0.5456,3.2595
train_2775,train,not_drowsy,0.4039,0.9716,0.6514,2.4057
train_3161,train,not_drowsy,0.3817,0.9409,0.6153,2.4651
train_2176,train,not_drowsy,0.7151,0.8375,0.4955,1.1711
train_581,train,not_drowsy,0.2792,0.8681,0.5467,3.1095
train_2807,train,not_drowsy,0.4258,1.0002,0.6387,2.349
train_4965,train,not_drowsy,0.4579,1.0112,0.6595,2.2082
train_2603,train,not_drowsy,0.4314,1.0616,0.6574,2.461
train_440,train,not_drowsy,0.3354,0.8692,0.6186,2.5915
train_4839,train,not_drowsy,0.3852,1.0657,0.6652,2.7667
train_4455,train,not_drowsy,0.3593,1.064,0.631,2.9611
train_5435,train,not_drowsy,0.4338,0.9229,0.6349,2.1278
train_3936,train,not_drowsy,0.4451,0.9773,0.6524,2.1958
train_4287,train,not_drowsy,0.3524,0.9784,0.5559,2.7761
train_30,train,not_drowsy,0.3852,1.0362,0.6655,2.6897
train_8167,train,not_drowsy,0.4157,0.9736,0.6713,2.3421
train_7306,train,not_drowsy,0.4221,0.9595,0.6319,2.273
train_2183,train,not_drowsy,0.4378,0.9628,0.6496,2.1993
train_3669,train,not_drowsy,0.1572,0.7495,0.4127,4.7663
train_1605,train,not_drowsy,0.1999,0.8277,0.4949,4.1406
train_3578,train,not_drowsy,0.3939,0.8779,0.6102,2.2285
train_5015,train,not_drowsy,0.4008,0.9229,0.6268,2.3028
train_8807,train,not_drowsy,0.3639,0.8885,0.5788,2.4415
train_1724,train,not_drowsy,0.1442,0.7466,0.3879,5.1766
train_5008,train,not_drowsy,0.3361,0.7529,0.5331,2.24
train_8230,train,not_drowsy,0.4075,1.1617,0.59,2.8506
train_4086,train,not_drowsy,0.3988,1.1627,0.5875,2.9157
train_5288,train,not_drowsy,0.2666,0.7449,0.4933,2.7945
train_2030,train,not_drowsy,0.3822,0.9248,0.6091,2.4196
train_482,train,not_drowsy,0.3979,0.9582,0.6126,2.4082
train_952,train,not_drowsy,0.585,1.0816,0.7157,1.8488
train_1421,train,not_drowsy,0.4013,0.9741,0.6092,2.4273
train_3404,train,not_drowsy,0.4813,1.0293,0.6381,2.1385
train_4330,train,not_drowsy,0.1831,0.9351,0.4303,5.1076
train_4169,train,not_drowsy,0.3348,0.949,0.5156,2.8343
train_5162,train,not_drowsy,0.3579,0.8202,0.5383,2.2918
train_4084,train,not_drowsy,0.3661,0.9138,0.551,2.4964
train_3567,train,not_drowsy,0.2297,0.9614,0.4632,4.1851
train_2513,train,not_drowsy,0.238,0.7916,0.4931,3.3263
train_9960,train,not_drowsy,0.2371,0.8498,0.4991,3.5836
train_4179,train,not_drowsy,0.1886,0.7941,0.4122,4.2108
train_847,train,not_drowsy,0.4141,1.1277,0.6035,2.7234
train_1513,train,not_drowsy,0.3857,0.851,0.5921,2.2066
train_5788,train,not_drowsy,0.3492,0.9326,0.5696,2.6706
train_7831,train,not_drowsy,0.3504,0.8472,0.5634,2.418
train_5148,train,not_drowsy,0.3579,1.0879,0.553,3.0395
train_1285,train,not_drowsy,0.372,0.9479,0.5841,2.5481
train_7664,train,not_drowsy,0.4475,1.0007,0.6663,2.2361
train_3301,train,not_drowsy,0.4338,0.9675,0.6491,2.2304
train_6129,train,not_drowsy,0.4542,0.9753,0.6651,2.1472
train_4051,train,not_drowsy,0.3861,1.0528,0.5932,2.7266
train_5356,train,not_drowsy,0.4057,0.8865,0.5844,2.1849
train_7235,train,not_drowsy,0.4188,0.8493,0.5993,2.0281
train_4557,train,not_drowsy,0.1899,0.8546,0.4194,4.4996
train_4205,train,not_drowsy,0.4794,1.0032,0.6411,2.0924
train_2556,train,not_drowsy,0.4644,1.3091,0.6345,2.8192
train_5948,train,not_drowsy,0.4451,0.8855,0.6244,1.9895
